ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
113342,Carlos Sotillo Martnez,M,21.0,170.0,60.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Mens ExtraLightweight,NoMedal
38956,Joseph Buckley J B Gaskell,M,55.0,166.0,66.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Music,NoMedal
68511,Alexander Leipold,M,23.0,178.0,76.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Wrestling,Wrestling Mens Welterweight Freestyle,NoMedal
23739,Sharon Grace Creelman,F,20.0,165.0,63.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Womens Hockey,NoMedal
27384,Henry Lon mile Deloge,M,25.0,175.0,70.0,France,FRA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Mens 1500 metres,Silver
131382,Johannes Hans Wlpert,M,29.0,175.0,70.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Mens Featherweight,Bronze
78994,William G Merz,M,26.0,175.0,70.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
45495,Han YeongHui,F,15.0,170.0,51.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Womens 4 x 100 metres Medley Relay,NoMedal
4489,Ferenc Antalovics,M,23.0,168.0,85.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Mens LightHeavyweight,NoMedal
7251,Kirsty Balfour Kettles,F,20.0,173.0,61.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Womens 4 x 100 metres Medley Relay,NoMedal
43489,Mario Gubiani,M,24.0,175.0,70.0,Roma,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Mens Team AllAround,NoMedal
31701,Hans Eicke,M,23.0,169.0,58.0,Germany,GER,1908 Summer,1908,Summer,London,Athletics,Athletics Mens 100 metres,NoMedal
57096,Zoltn Kammerer,M,34.0,180.0,81.0,Hungary,HUN,2012 Summer,2012,Summer,London,Canoeing,Canoeing Mens Kayak Fours 1000 metres,Silver
25003,Francesca Dallap,F,30.0,163.0,57.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Womens Synchronized Springboard,Silver
2785,Alphonse Allaert,M,44.0,175.0,70.0,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,Archery Mens Target Archery 28 metres Team,Silver
24949,Paolo Dal Soglio,M,25.0,189.0,115.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Mens Shot Put,NoMedal
57,Borislav Abadzhiev,M,24.0,176.0,66.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Mens LightWelterweight,NoMedal
39567,Robert Marie Auguste George,M,19.0,175.0,70.0,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Mens Double Sculls,NoMedal
44167,Gustavo Gutirrez,M,29.0,169.0,60.0,Ecuador,ECU,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Mens Marathon,NoMedal
72255,Lars Erik Lund,M,35.0,188.0,95.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Mens Ice Hockey,NoMedal
130125,Curt Andr Wiberg,M,25.0,175.0,70.0,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Mens 100 metres,NoMedal
66642,Kaarlo Kustaa Kalle Lappalainen,M,42.0,175.0,70.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Mens Running Target Single Shot Team,Silver
50656,Huang Xiaoping,M,19.0,192.0,92.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Mens Coxed Fours,NoMedal
50438,Marie Hrachov,F,28.0,162.0,55.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Womens Doubles,NoMedal
12928,Harry Boland,M,24.0,183.0,70.0,Ireland,IRL,1948 Summer,1948,Summer,London,Basketball,Basketball Mens Basketball,NoMedal
85607,William J Newton,M,24.0,175.0,70.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Shooting Mens Free Pistol 50 yards,NoMedal
60336,Kim YeongJin,M,28.0,181.0,71.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Skeet,NoMedal
108352,William Bernard Seiling,M,40.0,175.0,70.0,St. Louis Southwest Turnverein #1-2,USA,1904 Summer,1904,Summer,St. Louis,Tug-Of-War,TugOfWar Mens TugOfWar,Silver
83887,Lene Mykjland,F,21.0,163.0,62.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Football,Football Womens Football,NoMedal
23898,W Bert Cronin,M,24.0,175.0,70.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Mens Pommelled Horse,NoMedal
135354,Boris Zubov,M,21.0,187.0,74.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Mens 4 x 100 metres Relay,NoMedal
58419,Florian Stefan Kehrmann,M,23.0,186.0,85.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Handball,Handball Mens Handball,NoMedal
103905,Galina Mikhaylovna Rytova,F,25.0,175.0,71.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Womens Water Polo,Bronze
13701,Petronella Johanna Maria Nel Bos,F,20.0,170.0,58.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Womens 100 metres Freestyle,NoMedal
28930,Fabrizia DOttavio,F,19.0,173.0,52.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Womens Group,Silver
59827,Kim DaeEun,M,23.0,163.0,58.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Mens Floor Exercise,NoMedal
85585,Patrick Pat Newman,M,32.0,170.0,55.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Mens Coxed Eights,NoMedal
68298,Charles Percy Digby Legard,M,30.0,175.0,70.0,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Modern Pentathlon,Modern Pentathlon Mens Individual,NoMedal
34823,ker Fernndez Roncal,M,28.0,181.0,75.0,Spain,ESP,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Mens Halfpipe,NoMedal
51909,Yury Mikhaylovich Ilyasov,M,25.0,178.0,80.0,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Mens High Jump,NoMedal
12001,Frdric Blackburn,M,19.0,175.0,71.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,Short Track Speed Skating Mens 1000 metres,Silver
67574,Bruna Kuroiwa Yamamoto Leal,F,19.0,175.0,70.0,Brazil,BRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Womens Individual AllAround,NoMedal
120856,Sanda Toma Urichianu,F,24.0,176.0,75.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Womens Single Sculls,Gold
48688,Sidney Rae Sid Hinds,M,23.0,185.0,70.0,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,Shooting Mens Free Rifle 400 600 and 800 metres Team,Gold
97770,Fan Esther Qin,F,24.0,168.0,58.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Womens Springboard,NoMedal
94964,Antonio Telsforo Tony Pieda,M,24.0,158.0,52.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Mens Rings,NoMedal
32702,Enkhbatyn BadarUugan,M,23.0,172.0,54.0,Mongolia,MGL,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Mens Bantamweight,Gold
49375,Nancy E Holland Podorigzach,F,18.0,156.0,65.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Womens Giant Slalom,NoMedal
79573,Aneta Mihaly Marin,F,26.0,178.0,77.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Womens Coxed Eights,Silver
27825,Daniel Desnoyers,M,31.0,187.0,90.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Archery,Archery Mens Individual,NoMedal
113754,Melville Emanuel Alfonso Mel Spence,M,20.0,177.0,71.0,Jamaica,JAM,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Mens 4 x 400 metres Relay,NoMedal
102870,Keena Ruth Rothhammer Weisbly Zorovich,F,15.0,175.0,66.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Womens 400 metres Freestyle,NoMedal
88095,Katharina Offel,F,35.0,166.0,56.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Equestrianism,Equestrianism Mixed Jumping Team,NoMedal
122227,Khristos Tsatsanifos,M,24.0,175.0,70.0,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Mens 1500 metres,NoMedal
112929,Manuel Solis Archundia,M,24.0,175.0,70.0,Mexico,MEX,1948 Summer,1948,Summer,London,Cycling,Cycling Mens Road Race Team,NoMedal
98447,Kali Keevan Raj,M,20.0,177.0,67.0,Malaysia,MAS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Mens Hockey,NoMedal
42663,David Thomas Dai Greene,M,26.0,185.0,78.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Mens 4 x 400 metres Relay,NoMedal
13604,Jrn Borowski,M,21.0,177.0,76.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,Silver
106399,Nataliya Vyacheslavovna Natasha Sazanovich,F,22.0,178.0,70.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Womens Heptathlon,Silver
114574,Gina Stechert,F,22.0,172.0,75.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Womens Downhill,NoMedal
42436,Zilpha Grant Wheelton,F,17.0,175.0,70.0,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Womens 100 metres Freestyle,NoMedal
47137,Jayna Hefford,F,32.0,163.0,63.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Womens Ice Hockey,Gold
83365,Andrei Vasile Muntean,M,23.0,170.0,63.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
86784,Helmut Noll,M,18.0,175.0,70.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Mens Coxed Pairs,Silver
70068,Karl Eskil Ingvar Lindberg,M,20.0,175.0,70.0,Sweden,SWE,1932 Winter,1932,Winter,Lake Placid,Speed Skating,Speed Skating Mens 5000 metres,NoMedal
42089,Stphane Gourichon,M,23.0,191.0,83.0,France,FRA,2000 Summer,2000,Summer,Sydney,Canoeing,Canoeing Mens Kayak Fours 1000 metres,NoMedal
73416,Atalibio Magioni,M,29.0,188.0,96.0,Brazil,BRA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Mens Coxed Pairs,NoMedal
6343,Karina Borisovna Aznavuryan,F,21.0,170.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,Fencing Womens epee Individual,NoMedal
46809,Kiyoshi Hayasaka,M,21.0,170.0,65.0,Japan,JPN,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Mens 15 kilometres,NoMedal
38728,Valentina Gardellin,F,26.0,175.0,62.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Womens Basketball,NoMedal
97072,Irina Anatolyevna Privalova Sergeyeva,F,23.0,174.0,64.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Womens 100 metres,Bronze
17865,Vincent Philippe Antoine Candela,M,22.0,180.0,73.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Football,Football Mens Football,NoMedal
73789,Frantiek Mka,M,23.0,174.0,70.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Mens Team,NoMedal
4312,Alphonse Anger,M,32.0,175.0,70.0,France,FRA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Mens Individual AllAround,NoMedal
118493,Ella Barbro Tano Huru,F,28.0,153.0,50.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Womens 5 kilometres,NoMedal
120859,Valeriu Valer Toma,M,26.0,187.0,88.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Mens Coxless Pairs,Gold
25341,Sofia Dara,F,21.0,174.0,65.0,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Womens 100 metres Freestyle,NoMedal
20091,Mario Checcacci,M,27.0,175.0,70.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Mens Coxed Eights,Silver
64002,Jrgen Kretschmer,M,24.0,173.0,68.0,East Germany-2,GDR,1972 Summer,1972,Summer,Munich,Canoeing,Canoeing Mens Canadian Doubles Slalom,NoMedal
55445,William Ralph Johnson,M,24.0,175.0,74.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Fencing,Fencing Mens epee Individual,NoMedal
101262,Josp Robert Serra,M,25.0,175.0,70.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Mens Coxed Eights,NoMedal
16762,Geoffrey Burton,M,22.0,175.0,70.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Mens 400 metres Hurdles,NoMedal
53642,Jang SeongHo,M,30.0,190.0,100.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Judo,Judo Mens HalfHeavyweight,NoMedal
132096,Xu Yanwei,F,20.0,173.0,70.0,China,CHN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Womens 100 metres Freestyle,NoMedal
69288,Jason Edward Lezak,M,28.0,193.0,98.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Mens 4 x 100 metres Medley Relay,Gold
100742,Mara Jos Rienda Contreras,F,30.0,167.0,66.0,Spain,ESP,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Womens Giant Slalom,NoMedal
48552,Albert George Hill,M,31.0,178.0,72.0,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Mens 3000 metres Team,Silver
305,Samir Ahmed Abdul Shakour,M,24.0,180.0,72.0,Saudi Arabia,KSA,1984 Summer,1984,Summer,Los Angeles,Football,Football Mens Football,NoMedal
67726,Maurice Marie Lecoq,M,52.0,175.0,70.0,France,FRA,1906 Summer,1906,Summer,Athina,Shooting,Shooting Mens Free Rifle Three Positions 300 metres Team,Bronze
117733,Milady TackFang Araya,F,26.0,160.0,57.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Fencing,Fencing Womens Foil Individual,NoMedal
39231,Joe Gazvoda,M,19.0,179.0,74.0,Yugoslavia,YUG,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Mens Giant Slalom,NoMedal
131492,Timothy Lyle Tim Wood,M,19.0,178.0,68.0,United States,USA,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Mens Singles,Silver
72583,Yuliya Vladimirovna Lyakhova,F,19.0,185.0,60.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Womens High Jump,NoMedal
101564,Jos Rochel Morales,M,29.0,173.0,76.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Handball,Handball Mens Handball,NoMedal
95464,Stevan Pletikosi,M,36.0,184.0,80.0,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Mens Air Rifle 10 metres,NoMedal
95890,Luk Pollert,M,22.0,186.0,72.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Canoeing,Canoeing Mens Canadian Singles Slalom,Gold
84212,Palsons Charles Naibula,M,24.0,175.0,70.0,Philippines,PHI,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Mens 200 metres Butterfly,NoMedal
108873,Ernst Serrander,M,22.0,175.0,70.0,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Mens 5 mile,NoMedal
36517,Amelia Rosa Fournel,F,23.0,160.0,50.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Womens SmallBore Rifle Three Positions 50 metres,NoMedal
120813,Donald Cecil Don Tolhurst,M,31.0,170.0,60.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Shooting,Shooting Mens SmallBore Rifle Prone 50 metres,NoMedal
93483,Gnter Perleberg,M,25.0,192.0,90.0,Germany,GER,1960 Summer,1960,Summer,Roma,Canoeing,Canoeing Mens Kayak Relay 4 x 500 metres,Gold
115947,Christine Stckelberger,F,29.0,162.0,48.0,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Equestrianism,Equestrianism Mixed Dressage Team,Silver
96691,Gabriella PozzuoloMarchi,F,21.0,162.0,57.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Womens Individual AllAround,NoMedal
28559,Trent Dimas,M,21.0,172.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Mens Team AllAround,NoMedal
76519,ucja Monika MatraszekChydziska,F,26.0,162.0,48.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Womens Balance Beam,NoMedal
113914,Johann Hans Spitzauer Mag,M,27.0,180.0,90.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mens One Person Dinghy,NoMedal
100316,Christian Rhoden,M,26.0,192.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Mens High Jump,NoMedal
107412,Johann Hans Schnbaumsfeld Jr,M,36.0,175.0,70.0,Austria,AUT,1936 Summer,1936,Summer,Berlin,Fencing,Fencing Mens epee Team,NoMedal
115000,Milan Stepinik,M,25.0,185.0,105.0,Yugoslavia,YUG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Mens Hammer Throw,NoMedal
93731,Elisavet Pesiridou,F,24.0,175.0,58.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres Hurdles,NoMedal
27214,Patrice Delaveau,M,31.0,176.0,65.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Equestrianism,Equestrianism Mixed Jumping Individual,NoMedal
96044,Ctlina Ponor,F,16.0,160.0,47.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Womens Individual AllAround,NoMedal
60513,Yukari Kinga,F,24.0,161.0,52.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Football,Football Womens Football,NoMedal
8920,Georgy Baymakov,M,17.0,175.0,70.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Mens 400 metres Breaststroke,NoMedal
99512,Emma Reed Wright,F,23.0,173.0,63.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Womens High Jump,NoMedal
101952,Gregory Francis Greg Rogers,M,24.0,189.0,87.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Mens 4 x 100 metres Freestyle Relay,NoMedal
77072,Viktor Georgiyevich Mazanov,M,17.0,190.0,82.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Mens 4 x 100 metres Medley Relay,NoMedal
99102,Oswald Rathmann,M,20.0,175.0,70.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Cycling,Cycling Mens Road Race Team,NoMedal
109533,Shen Duo,F,19.0,180.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Freestyle,NoMedal
49692,Tadashi Honda,M,20.0,173.0,68.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Mens 200 metres Backstroke,NoMedal
64590,Alfred Iosifovich Kuchevsky,M,24.0,180.0,79.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Mens Ice Hockey,Gold
27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,Fencing Mens epee Individual,Gold
5683,Sarkis Assatourian,M,28.0,176.0,64.0,Iran,IRI,1976 Summer,1976,Summer,Montreal,Fencing,Fencing Mens Foil Team,NoMedal
32973,LarsBrje Eriksson,M,21.0,173.0,68.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Mens Downhill,NoMedal
29726,RuxantraKontroutsa Rouxi Doumitreskou,F,27.0,186.0,71.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Womens Volleyball,NoMedal
13273,Rgis Bonnissent,M,28.0,174.0,70.0,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,Fencing Mens Sabre Team,NoMedal
94756,Sami Raimo Petteri Pietil,M,26.0,179.0,71.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Mens 1010 kilometres Pursuit,NoMedal
62572,Johanna Konta,F,25.0,183.0,70.0,Great Britain-2,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NoMedal
33968,Felice Fanetti,M,34.0,175.0,70.0,Italy,ITA,1948 Summer,1948,Summer,London,Rowing,Rowing Mens Coxless Pairs,Bronze
76035,Gustavo Marzi,M,23.0,167.0,70.0,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Fencing Mens Foil Individual,Gold
75361,Fernando Marroquin Lara,M,16.0,174.0,70.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Mens 100 metres Breaststroke,NoMedal
18310,Gustaf Johannes Carlson,M,29.0,175.0,70.0,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Mens Football,Bronze
106649,Hans Schedler,M,32.0,175.0,70.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Wrestling,Wrestling Mens Middleweight Freestyle,NoMedal
107340,Hans W Schchlin,M,35.0,175.0,70.0,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Mens Coxed Pairs,Gold
74942,Cyrille Maret,M,28.0,189.0,108.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens HalfHeavyweight,Bronze
61504,Albert Reginald Reggie Knight,M,24.0,175.0,70.0,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Diving,Diving Mens Plain High,NoMedal
19041,Omar Catari Peraza,M,20.0,170.0,57.0,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Mens Featherweight,Bronze
112143,Aleksey Grigoryevich Smirnov,M,30.0,174.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Mens Singles,NoMedal
124827,Robert Logan Bob Van Osdel,M,22.0,183.0,68.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Mens High Jump,Silver
5530,David Ashby,M,50.0,172.0,72.0,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,NoMedal
126315,Carlos Vicente Vives,M,22.0,175.0,70.0,Spain,ESP,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Mens 10 kilometres,NoMedal
95897,Emilio Polli,M,24.0,175.0,70.0,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Mens 100 metres Freestyle,NoMedal
47181,Anton Heida,M,25.0,175.0,70.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Mens Horizontal Bar,Gold
64518,Wilhelm Kubica,M,28.0,168.0,60.0,Poland,POL,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Mens Floor Exercise,NoMedal
94120,Oleg Yuryevich Petrov,M,26.0,175.0,95.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Mens Four,NoMedal
62873,Pavlo Serhiyovych Korostylov,M,18.0,186.0,100.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens RapidFire Pistol 25 metres,NoMedal
21069,Choi SuMin,F,19.0,165.0,53.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Womens 200 metres Backstroke,NoMedal
53214,Mette Jacobsen,F,31.0,172.0,61.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Womens 4 x 100 metres Medley Relay,NoMedal
48671,MarieSophie Hindermann,F,17.0,171.0,51.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Womens Balance Beam,NoMedal
37876,Nathan Gafuik,M,23.0,161.0,55.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Mens Horizontal Bar,NoMedal
61536,Gary James Knoke,M,22.0,190.0,80.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Mens 400 metres Hurdles,NoMedal
41206,Dmitry Anatolyevich Golovastov,M,29.0,187.0,78.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Mens 400 metres,NoMedal
72693,Leonid Dmytrovych Lytvynenko,M,23.0,185.0,87.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Mens Decathlon,Silver
85034,Petr Nedvd,M,22.0,192.0,93.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Mens Ice Hockey,Silver
48819,Egbert Hirschfelder,M,22.0,196.0,97.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Mens Coxed Fours,Gold
85016,Goran Nedeljkovi,M,21.0,191.0,72.0,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Rowing,Rowing Mens Lightweight Coxless Fours,NoMedal
77100,Ral Giraldo Mazorra Zamora,M,23.0,173.0,68.0,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Mens 100 metres,NoMedal
